issuer_tax_number|purchase_order_number|receiver_tax_number|name|issue_date|due_date|approval_date|payment_conditions|description|det_mnt_neto|det_mnt_iva|det_mnt_total|state|invoice_doc_number|pdf_file_name
21212135|1|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|2|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|3|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|4|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|5|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|6|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|7|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|8|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|9|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|10|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|11|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|12|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|13|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|14|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|15|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|16|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|17|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|18|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|19|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|20|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|21|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|22|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|23|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|24|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
21212135|25|2828|Jhonny Pérez|01/10/2018|30/10/2018|10/10/2018|Cual quier valor no numer 0|oc _ description|23239|123123|30000|AProbardo 2|23232|name.pdf
